Locus,Total_Depth,Average_Depth_sample,Depth_for_17
chr15:43904217,0,0.00,0
chr15:43904218,0,0.00,0
chr15:43904219,0,0.00,0
chr15:43904220,0,0.00,0
chr15:43904221,0,0.00,0
chr15:43904222,0,0.00,0
chr15:43904223,0,0.00,0
chr15:43904224,0,0.00,0
chr15:43904225,0,0.00,0
chr15:43904226,0,0.00,0
chr15:43904227,0,0.00,0
chr15:43904228,0,0.00,0
chr15:43904229,0,0.00,0
chr15:43904230,0,0.00,0
chr15:43904231,0,0.00,0
chr15:43904232,0,0.00,0
chr15:43904233,0,0.00,0
chr15:43904234,0,0.00,0
chr15:43904235,0,0.00,0
chr15:43904236,0,0.00,0
chr15:43904237,0,0.00,0
chr15:43904238,0,0.00,0
chr15:43904239,0,0.00,0
chr15:43904240,0,0.00,0
chr15:43904241,0,0.00,0
chr15:43904242,0,0.00,0
chr15:43904555,0,0.00,0
chr15:43904556,0,0.00,0
chr15:43904557,0,0.00,0
chr15:43904558,0,0.00,0
chr15:43904559,0,0.00,0
chr15:43904560,0,0.00,0
chr15:43904561,0,0.00,0
chr15:43904562,0,0.00,0
chr15:43904563,0,0.00,0
chr15:43904564,0,0.00,0
chr15:43904565,0,0.00,0
chr15:43904566,0,0.00,0
chr15:43904567,0,0.00,0
chr15:43904568,0,0.00,0
chr15:43904569,0,0.00,0
chr15:43904570,0,0.00,0
chr15:43904571,0,0.00,0
chr15:43904572,0,0.00,0
chr15:43904573,0,0.00,0
chr15:43904574,0,0.00,0
chr15:43904575,0,0.00,0
chr15:43904576,0,0.00,0
chr15:43904577,0,0.00,0
chr15:43904578,0,0.00,0
chr15:43904579,0,0.00,0
chr15:43904580,0,0.00,0
chr15:43904581,0,0.00,0
chr15:43904582,0,0.00,0
chr15:43904583,0,0.00,0
chr15:43904584,0,0.00,0
chr15:43904585,0,0.00,0
chr15:43904586,0,0.00,0
chr15:43904587,0,0.00,0
chr15:43904588,0,0.00,0
chr15:43904589,0,0.00,0
chr15:43904590,0,0.00,0
chr15:43904591,0,0.00,0
chr15:43904592,0,0.00,0
chr15:43904593,0,0.00,0
chr15:43904594,0,0.00,0
chr15:43904595,0,0.00,0
chr15:43904596,0,0.00,0
chr15:43904597,0,0.00,0
chr15:43904598,0,0.00,0
chr15:43904599,0,0.00,0
chr15:43904600,0,0.00,0
chr15:43904601,0,0.00,0
chr15:43904602,0,0.00,0
chr15:43904603,0,0.00,0
chr15:43904604,0,0.00,0
chr15:43904605,0,0.00,0
chr15:43904606,0,0.00,0
chr15:43904607,0,0.00,0
chr15:43904608,0,0.00,0
chr15:43904609,0,0.00,0
chr15:43904610,0,0.00,0
chr15:43904611,0,0.00,0
chr15:43904612,0,0.00,0
chr15:43904613,0,0.00,0
chr15:43904614,0,0.00,0
chr15:43904615,0,0.00,0
chr15:43904616,0,0.00,0
chr15:43904617,0,0.00,0
chr15:43904618,0,0.00,0
chr15:43904619,0,0.00,0
chr15:43904620,0,0.00,0
chr15:43904621,0,0.00,0
chr15:43904622,0,0.00,0
chr15:43904623,0,0.00,0
chr15:43904624,0,0.00,0
chr15:43904625,0,0.00,0
chr15:43904626,0,0.00,0
chr15:43904627,0,0.00,0
chr15:43904628,0,0.00,0
chr15:43904629,0,0.00,0
chr15:43904630,0,0.00,0
chr15:43904631,0,0.00,0
chr15:43904632,0,0.00,0
chr15:43904633,0,0.00,0
chr15:43904634,0,0.00,0
chr15:43904635,0,0.00,0
chr15:43904636,0,0.00,0
chr15:43904637,0,0.00,0
chr15:43904638,0,0.00,0
chr15:43904639,0,0.00,0
chr15:43904640,0,0.00,0
chr15:43904641,0,0.00,0
chr15:43904642,0,0.00,0
chr15:43904643,0,0.00,0
chr15:43904644,0,0.00,0
chr15:43904645,0,0.00,0
chr15:43904646,0,0.00,0
chr15:43904647,0,0.00,0
chr15:43904648,0,0.00,0
chr15:43904649,0,0.00,0
chr15:43904650,0,0.00,0
chr15:43904651,0,0.00,0
chr15:43904652,0,0.00,0
chr15:43904653,0,0.00,0
chr15:43904654,0,0.00,0
chr15:43904655,0,0.00,0
chr15:43904656,0,0.00,0
chr15:43904657,0,0.00,0
chr15:43904658,0,0.00,0
chr15:43904659,0,0.00,0
chr15:43904660,0,0.00,0
chr15:43904661,0,0.00,0
chr15:43904662,0,0.00,0
chr15:43904663,0,0.00,0
chr15:43904664,0,0.00,0
chr15:43904665,0,0.00,0
chr15:43904666,0,0.00,0
chr15:43904667,0,0.00,0
chr15:43904668,0,0.00,0
chr15:43904669,0,0.00,0
chr15:43904670,0,0.00,0
chr15:43904671,0,0.00,0
chr15:43904672,0,0.00,0
chr15:43904673,0,0.00,0
chr15:43904674,0,0.00,0
chr15:43904675,0,0.00,0
chr15:43904676,0,0.00,0
chr15:43904677,0,0.00,0
chr15:43904678,0,0.00,0
chr15:43904679,0,0.00,0
chr15:43904680,0,0.00,0
chr15:43904681,0,0.00,0
chr15:43904682,0,0.00,0
chr15:43904683,0,0.00,0
chr15:43904684,0,0.00,0
chr15:43904685,0,0.00,0
chr15:43904686,0,0.00,0
chr15:43904687,0,0.00,0
chr15:43904688,0,0.00,0
chr15:43904689,0,0.00,0
chr15:43904690,0,0.00,0
chr15:43904691,0,0.00,0
chr15:43904692,0,0.00,0
chr15:43904693,0,0.00,0
chr15:43904694,0,0.00,0
chr15:43904695,0,0.00,0
chr15:43904696,0,0.00,0
chr15:43904697,0,0.00,0
chr15:43904698,0,0.00,0
chr15:43904699,0,0.00,0
chr15:43904700,0,0.00,0
chr15:43904701,0,0.00,0
chr15:43904702,0,0.00,0
chr15:43904703,0,0.00,0
chr15:43904704,0,0.00,0
chr15:43904705,0,0.00,0
chr15:43904706,0,0.00,0
chr15:43904707,0,0.00,0
chr15:43904708,0,0.00,0
chr15:43904709,0,0.00,0
chr15:43904710,0,0.00,0
chr15:43904711,0,0.00,0
chr15:43904712,0,0.00,0
chr15:43904713,0,0.00,0
chr15:43904714,0,0.00,0
chr15:43904715,0,0.00,0
chr15:43904716,0,0.00,0
chr15:43904717,0,0.00,0
chr15:43904718,0,0.00,0
chr15:43904719,0,0.00,0
chr15:43904720,0,0.00,0
chr15:43904721,0,0.00,0
chr15:43904722,0,0.00,0
chr15:43904723,0,0.00,0
chr15:43904724,0,0.00,0
chr15:43904725,0,0.00,0
chr15:43904726,0,0.00,0
chr15:43904727,0,0.00,0
chr15:43904969,0,0.00,0
chr15:43904970,0,0.00,0
chr15:43904971,0,0.00,0
chr15:43904972,0,0.00,0
chr15:43904973,0,0.00,0
chr15:43904974,0,0.00,0
chr15:43904975,0,0.00,0
chr15:43904976,0,0.00,0
chr15:43904977,0,0.00,0
chr15:43904978,0,0.00,0
chr15:43904979,0,0.00,0
chr15:43904980,0,0.00,0
chr15:43904981,0,0.00,0
chr15:43904982,0,0.00,0
chr15:43904983,0,0.00,0
chr15:43904984,0,0.00,0
chr15:43904985,0,0.00,0
chr15:43904986,0,0.00,0
chr15:43904987,0,0.00,0
chr15:43904988,0,0.00,0
chr15:43904989,0,0.00,0
chr15:43904990,0,0.00,0
chr15:43904991,0,0.00,0
chr15:43904992,0,0.00,0
chr15:43904993,0,0.00,0
chr15:43904994,0,0.00,0
chr15:43904995,0,0.00,0
chr15:43904996,0,0.00,0
chr15:43904997,0,0.00,0
chr15:43904998,0,0.00,0
chr15:43904999,0,0.00,0
chr15:43905000,0,0.00,0
chr15:43905001,0,0.00,0
chr15:43905002,0,0.00,0
chr15:43905003,0,0.00,0
chr15:43905004,0,0.00,0
chr15:43905005,0,0.00,0
chr15:43905006,0,0.00,0
chr15:43905007,0,0.00,0
chr15:43905008,0,0.00,0
chr15:43905009,0,0.00,0
chr15:43905010,0,0.00,0
chr15:43905011,0,0.00,0
chr15:43905012,0,0.00,0
chr15:43905013,0,0.00,0
chr15:43905014,0,0.00,0
chr15:43905015,0,0.00,0
chr15:43905016,0,0.00,0
chr15:43905017,0,0.00,0
chr15:43905018,0,0.00,0
chr15:43905019,0,0.00,0
chr15:43905020,0,0.00,0
chr15:43905021,0,0.00,0
chr15:43905022,0,0.00,0
chr15:43905023,0,0.00,0
chr15:43905024,0,0.00,0
chr15:43905025,0,0.00,0
chr15:43905026,0,0.00,0
chr15:43905027,0,0.00,0
chr15:43905028,0,0.00,0
chr15:43905029,0,0.00,0
chr15:43905030,0,0.00,0
chr15:43905031,0,0.00,0
chr15:43905032,0,0.00,0
chr15:43905033,0,0.00,0
chr15:43905034,0,0.00,0
chr15:43905035,0,0.00,0
chr15:43905036,0,0.00,0
chr15:43905037,0,0.00,0
chr15:43905038,0,0.00,0
chr15:43905039,0,0.00,0
chr15:43905040,0,0.00,0
chr15:43905041,0,0.00,0
chr15:43905042,0,0.00,0
chr15:43905043,0,0.00,0
chr15:43905044,0,0.00,0
chr15:43905045,0,0.00,0
chr15:43905046,0,0.00,0
chr15:43905047,0,0.00,0
chr15:43905048,0,0.00,0
chr15:43905049,0,0.00,0
chr15:43905050,0,0.00,0
chr15:43905051,0,0.00,0
chr15:43905052,0,0.00,0
chr15:43905053,0,0.00,0
chr15:43905054,0,0.00,0
chr15:43905055,0,0.00,0
chr15:43905056,0,0.00,0
chr15:43905057,0,0.00,0
chr15:43905058,0,0.00,0
chr15:43905059,0,0.00,0
chr15:43905060,0,0.00,0
chr15:43905061,0,0.00,0
chr15:43905062,0,0.00,0
chr15:43905063,0,0.00,0
chr15:43905064,0,0.00,0
chr15:43905065,0,0.00,0
chr15:43905066,0,0.00,0
chr15:43905067,0,0.00,0
chr15:43905068,0,0.00,0
chr15:43905069,0,0.00,0
chr15:43905070,0,0.00,0
chr15:43905071,0,0.00,0
chr15:43905072,0,0.00,0
chr15:43905073,0,0.00,0
chr15:43905074,0,0.00,0
chr15:43905075,0,0.00,0
chr15:43905076,0,0.00,0
chr15:43905077,0,0.00,0
chr15:43905078,0,0.00,0
chr15:43905079,0,0.00,0
chr15:43905080,0,0.00,0
chr15:43905081,0,0.00,0
chr15:43905082,0,0.00,0
chr15:43905083,0,0.00,0
chr15:43905084,0,0.00,0
chr15:43905085,0,0.00,0
chr15:43905086,0,0.00,0
chr15:43905087,0,0.00,0
chr15:43905088,0,0.00,0
chr15:43905089,0,0.00,0
chr15:43905090,0,0.00,0
chr15:43905091,0,0.00,0
chr15:43905092,0,0.00,0
chr15:43905093,0,0.00,0
chr15:43905094,0,0.00,0
chr15:43905095,0,0.00,0
chr15:43905096,0,0.00,0
chr15:43905097,0,0.00,0
chr15:43905098,0,0.00,0
chr15:43905099,0,0.00,0
chr15:43905100,0,0.00,0
chr15:43905101,0,0.00,0
chr15:43905102,0,0.00,0
chr15:43905103,0,0.00,0
chr15:43905104,0,0.00,0
chr15:43905105,0,0.00,0
chr15:43905106,0,0.00,0
chr15:43905107,0,0.00,0
chr15:43905108,0,0.00,0
chr15:43905109,0,0.00,0
chr15:43905110,0,0.00,0
chr15:43905111,0,0.00,0
chr15:43905112,0,0.00,0
chr15:43905113,0,0.00,0
chr15:43905114,0,0.00,0
chr15:43905115,0,0.00,0
chr15:43905116,0,0.00,0
chr15:43905117,0,0.00,0
chr15:43905118,0,0.00,0
chr15:43905119,0,0.00,0
chr15:43905120,0,0.00,0
chr15:43905121,0,0.00,0
chr15:43905122,0,0.00,0
chr15:43905123,0,0.00,0
chr15:43905124,0,0.00,0
chr15:43905223,0,0.00,0
chr15:43905224,0,0.00,0
chr15:43905225,0,0.00,0
chr15:43905226,0,0.00,0
chr15:43905227,0,0.00,0
chr15:43905228,0,0.00,0
chr15:43905229,0,0.00,0
chr15:43905230,0,0.00,0
chr15:43905231,0,0.00,0
chr15:43905232,0,0.00,0
chr15:43905233,0,0.00,0
chr15:43905234,0,0.00,0
chr15:43905235,0,0.00,0
chr15:43905236,0,0.00,0
chr15:43905237,0,0.00,0
chr15:43905238,0,0.00,0
chr15:43905239,0,0.00,0
chr15:43905240,0,0.00,0
chr15:43905241,0,0.00,0
chr15:43905242,0,0.00,0
chr15:43905243,0,0.00,0
chr15:43905244,0,0.00,0
chr15:43905245,0,0.00,0
chr15:43905246,0,0.00,0
chr15:43905247,0,0.00,0
chr15:43905248,0,0.00,0
chr15:43905249,0,0.00,0
chr15:43905250,0,0.00,0
chr15:43905251,0,0.00,0
chr15:43905252,0,0.00,0
chr15:43905253,0,0.00,0
chr15:43905254,0,0.00,0
chr15:43905255,0,0.00,0
chr15:43905256,0,0.00,0
chr15:43905257,0,0.00,0
chr15:43905258,0,0.00,0
chr15:43905259,0,0.00,0
chr15:43905260,0,0.00,0
chr15:43905261,0,0.00,0
chr15:43905262,0,0.00,0
chr15:43905263,0,0.00,0
chr15:43905264,0,0.00,0
chr15:43905265,0,0.00,0
chr15:43905413,0,0.00,0
chr15:43905414,0,0.00,0
chr15:43905415,0,0.00,0
chr15:43905416,0,0.00,0
chr15:43905417,0,0.00,0
chr15:43905418,0,0.00,0
chr15:43905419,0,0.00,0
chr15:43905420,0,0.00,0
chr15:43905421,0,0.00,0
chr15:43905422,0,0.00,0
chr15:43905423,0,0.00,0
chr15:43905424,0,0.00,0
chr15:43905425,0,0.00,0
chr15:43905426,0,0.00,0
chr15:43905427,0,0.00,0
chr15:43905428,0,0.00,0
chr15:43905429,0,0.00,0
chr15:43905430,0,0.00,0
chr15:43905431,0,0.00,0
chr15:43905432,0,0.00,0
chr15:43905433,0,0.00,0
chr15:43905434,0,0.00,0
chr15:43905435,0,0.00,0
chr15:43905436,0,0.00,0
chr15:43905437,0,0.00,0
chr15:43905438,0,0.00,0
chr15:43905439,0,0.00,0
chr15:43905440,0,0.00,0
chr15:43905441,0,0.00,0
chr15:43905442,0,0.00,0
chr15:43905443,0,0.00,0
chr15:43905444,0,0.00,0
chr15:43905445,0,0.00,0
chr15:43905446,0,0.00,0
chr15:43905447,0,0.00,0
chr15:43905448,0,0.00,0
chr15:43905449,0,0.00,0
chr15:43906065,0,0.00,0
chr15:43906066,0,0.00,0
chr15:43906067,0,0.00,0
chr15:43906068,0,0.00,0
chr15:43906069,0,0.00,0
chr15:43906070,0,0.00,0
chr15:43906071,0,0.00,0
chr15:43906072,0,0.00,0
chr15:43906073,0,0.00,0
chr15:43906074,0,0.00,0
chr15:43906075,0,0.00,0
chr15:43906076,0,0.00,0
chr15:43906077,0,0.00,0
chr15:43906078,0,0.00,0
chr15:43906079,0,0.00,0
chr15:43906080,0,0.00,0
chr15:43906081,0,0.00,0
chr15:43906082,0,0.00,0
chr15:43906083,0,0.00,0
chr15:43906084,0,0.00,0
chr15:43906085,0,0.00,0
chr15:43906086,0,0.00,0
chr15:43906087,0,0.00,0
chr15:43906088,0,0.00,0
chr15:43906089,0,0.00,0
chr15:43906090,0,0.00,0
chr15:43906091,0,0.00,0
chr15:43906092,0,0.00,0
chr15:43906093,0,0.00,0
chr15:43906094,0,0.00,0
chr15:43906095,0,0.00,0
chr15:43906096,0,0.00,0
chr15:43906097,0,0.00,0
chr15:43906098,0,0.00,0
chr15:43906099,0,0.00,0
chr15:43906100,0,0.00,0
chr15:43906101,0,0.00,0
chr15:43906102,0,0.00,0
chr15:43906103,0,0.00,0
chr15:43906104,0,0.00,0
chr15:43906105,0,0.00,0
chr15:43906106,0,0.00,0
chr15:43906107,0,0.00,0
chr15:43906108,0,0.00,0
chr15:43906109,0,0.00,0
chr15:43906110,0,0.00,0
chr15:43906111,0,0.00,0
chr15:43906112,0,0.00,0
chr15:43906113,0,0.00,0
chr15:43906114,0,0.00,0
chr15:43906115,0,0.00,0
chr15:43906116,0,0.00,0
chr15:43906117,0,0.00,0
chr15:43906118,0,0.00,0
chr15:43906119,0,0.00,0
chr15:43906120,0,0.00,0
chr15:43906121,0,0.00,0
chr15:43906122,0,0.00,0
chr15:43906123,0,0.00,0
chr15:43906124,0,0.00,0
chr15:43906125,0,0.00,0
chr15:43906126,0,0.00,0
chr15:43906127,0,0.00,0
chr15:43906128,0,0.00,0
chr15:43906129,0,0.00,0
chr15:43906130,0,0.00,0
chr15:43906131,0,0.00,0
chr15:43906132,0,0.00,0
chr15:43906133,0,0.00,0
chr15:43906134,0,0.00,0
chr15:43906135,0,0.00,0
chr15:43906136,0,0.00,0
chr15:43906137,0,0.00,0
chr15:43906138,0,0.00,0
chr15:43906139,0,0.00,0
chr15:43906140,0,0.00,0
chr15:43906141,0,0.00,0
chr15:43906142,0,0.00,0
chr15:43906143,0,0.00,0
chr15:43906144,0,0.00,0
chr15:43906145,0,0.00,0
chr15:43906146,0,0.00,0
chr15:43906147,0,0.00,0
chr15:43906148,0,0.00,0
chr15:43906149,0,0.00,0
chr15:43906150,0,0.00,0
chr15:43906151,0,0.00,0
chr15:43906152,0,0.00,0
chr15:43906153,0,0.00,0
chr15:43906154,0,0.00,0
chr15:43906155,0,0.00,0
chr15:43906156,0,0.00,0
chr15:43906157,0,0.00,0
chr15:43906158,0,0.00,0
chr15:43906159,0,0.00,0
chr15:43906160,0,0.00,0
chr15:43906161,0,0.00,0
chr15:43906162,0,0.00,0
chr15:43906163,0,0.00,0
chr15:43906164,0,0.00,0
chr15:43906165,0,0.00,0
chr15:43906166,0,0.00,0
chr15:43906167,0,0.00,0
chr15:43906168,0,0.00,0
chr15:43906169,0,0.00,0
chr15:43906170,0,0.00,0
chr15:43906171,0,0.00,0
chr15:43906172,0,0.00,0
chr15:43906173,0,0.00,0
chr15:43906174,0,0.00,0
chr15:43906175,0,0.00,0
chr15:43906176,0,0.00,0
chr15:43906177,0,0.00,0
chr15:43906178,0,0.00,0
chr15:43906179,0,0.00,0
chr15:43906180,0,0.00,0
chr15:43906181,0,0.00,0
chr15:43906182,0,0.00,0
chr15:43906183,0,0.00,0
chr15:43906184,0,0.00,0
chr15:43906185,0,0.00,0
chr15:43906186,0,0.00,0
chr15:43906187,0,0.00,0
chr15:43906188,0,0.00,0
chr15:43906189,0,0.00,0
chr15:43906190,0,0.00,0
chr15:43906191,0,0.00,0
chr15:43906192,0,0.00,0
chr15:43906193,0,0.00,0
chr15:43906194,0,0.00,0
chr15:43906195,0,0.00,0
chr15:43906196,0,0.00,0
chr15:43906197,0,0.00,0
chr15:43906198,0,0.00,0
chr15:43906199,0,0.00,0
chr15:43906200,0,0.00,0
chr15:43906201,0,0.00,0
chr15:43906202,0,0.00,0
chr15:43906203,0,0.00,0
chr15:43906204,0,0.00,0
chr15:43906205,0,0.00,0
chr15:43906206,0,0.00,0
chr15:43906207,0,0.00,0
chr15:43906208,0,0.00,0
chr15:43906209,0,0.00,0
chr15:43906210,0,0.00,0
chr15:43906211,0,0.00,0
chr15:43906212,0,0.00,0
chr15:43906213,0,0.00,0
chr15:43906214,0,0.00,0
chr15:43906215,0,0.00,0
chr15:43906216,0,0.00,0
chr15:43906217,0,0.00,0
chr15:43906218,0,0.00,0
chr15:43906219,0,0.00,0
chr15:43906220,0,0.00,0
chr15:43906221,0,0.00,0
chr15:43906222,0,0.00,0
chr15:43906223,0,0.00,0
chr15:43906224,0,0.00,0
chr15:43906225,0,0.00,0
chr15:43906226,0,0.00,0
chr15:43906227,0,0.00,0
chr15:43906228,0,0.00,0
chr15:43906229,0,0.00,0
chr15:43906230,0,0.00,0
chr15:43906231,0,0.00,0
chr15:43906232,0,0.00,0
chr15:43906233,0,0.00,0
chr15:43906234,0,0.00,0
chr15:43906235,0,0.00,0
chr15:43906236,0,0.00,0
chr15:43906237,0,0.00,0
chr15:43906238,0,0.00,0
chr15:43906239,0,0.00,0
chr15:43906240,0,0.00,0
chr15:43906241,0,0.00,0
chr15:43906242,0,0.00,0
chr15:43906243,0,0.00,0
chr15:43906244,0,0.00,0
chr15:43906245,0,0.00,0
chr15:43906246,0,0.00,0
chr15:43906247,0,0.00,0
chr15:43906248,0,0.00,0
chr15:43906249,0,0.00,0
chr15:43906250,0,0.00,0
chr15:43906251,0,0.00,0
chr15:43906252,0,0.00,0
chr15:43906253,0,0.00,0
chr15:43906254,0,0.00,0
chr15:43906255,0,0.00,0
chr15:43906256,0,0.00,0
chr15:43906257,0,0.00,0
chr15:43906258,0,0.00,0
chr15:43906259,0,0.00,0
chr15:43906260,0,0.00,0
chr15:43906261,0,0.00,0
chr15:43906262,0,0.00,0
chr15:43906263,0,0.00,0
chr15:43906264,0,0.00,0
chr15:43906265,0,0.00,0
chr15:43906266,0,0.00,0
chr15:43906267,0,0.00,0
chr15:43906268,0,0.00,0
chr15:43906269,0,0.00,0
chr15:43906270,0,0.00,0
chr15:43906271,0,0.00,0
chr15:43906374,0,0.00,0
chr15:43906375,0,0.00,0
chr15:43906376,0,0.00,0
chr15:43906377,0,0.00,0
chr15:43906378,0,0.00,0
chr15:43906379,0,0.00,0
chr15:43906380,0,0.00,0
chr15:43906381,0,0.00,0
chr15:43906382,0,0.00,0
chr15:43906383,0,0.00,0
chr15:43906384,0,0.00,0
chr15:43906385,0,0.00,0
chr15:43906386,0,0.00,0
chr15:43906387,0,0.00,0
chr15:43906388,0,0.00,0
chr15:43906389,0,0.00,0
chr15:43906390,0,0.00,0
chr15:43906391,0,0.00,0
chr15:43906392,0,0.00,0
chr15:43906393,0,0.00,0
chr15:43906394,0,0.00,0
chr15:43906395,0,0.00,0
chr15:43906396,0,0.00,0
chr15:43906397,0,0.00,0
chr15:43906398,0,0.00,0
chr15:43906399,0,0.00,0
chr15:43906400,0,0.00,0
chr15:43906401,0,0.00,0
chr15:43906402,0,0.00,0
chr15:43906403,0,0.00,0
chr15:43906404,0,0.00,0
chr15:43906405,0,0.00,0
chr15:43906406,0,0.00,0
chr15:43906407,0,0.00,0
chr15:43906408,0,0.00,0
chr15:43906409,0,0.00,0
chr15:43906410,0,0.00,0
chr15:43906411,0,0.00,0
chr15:43906412,0,0.00,0
chr15:43906413,0,0.00,0
chr15:43906414,0,0.00,0
chr15:43906415,0,0.00,0
chr15:43906416,0,0.00,0
chr15:43906417,0,0.00,0
chr15:43906418,0,0.00,0
chr15:43906419,0,0.00,0
chr15:43906420,0,0.00,0
chr15:43906421,0,0.00,0
chr15:43906422,0,0.00,0
chr15:43906423,0,0.00,0
chr15:43906424,0,0.00,0
chr15:43906425,0,0.00,0
chr15:43906426,0,0.00,0
chr15:43906427,0,0.00,0
chr15:43906428,0,0.00,0
chr15:43906429,0,0.00,0
chr15:43906430,0,0.00,0
chr15:43906431,0,0.00,0
chr15:43906432,0,0.00,0
chr15:43906433,0,0.00,0
chr15:43906434,0,0.00,0
chr15:43906435,0,0.00,0
chr15:43906436,0,0.00,0
chr15:43906437,0,0.00,0
chr15:43906438,0,0.00,0
chr15:43906439,0,0.00,0
chr15:43906440,0,0.00,0
chr15:43906441,0,0.00,0
chr15:43906442,0,0.00,0
chr15:43906443,0,0.00,0
chr15:43906444,0,0.00,0
chr15:43906445,0,0.00,0
chr15:43906446,0,0.00,0
chr15:43906447,0,0.00,0
chr15:43906448,0,0.00,0
chr15:43906449,0,0.00,0
chr15:43906450,0,0.00,0
chr15:43906451,0,0.00,0
chr15:43906452,0,0.00,0
chr15:43906453,0,0.00,0
chr15:43906454,0,0.00,0
chr15:43906455,0,0.00,0
chr15:43906456,0,0.00,0
chr15:43906457,0,0.00,0
chr15:43906458,0,0.00,0
chr15:43906459,0,0.00,0
chr15:43906460,0,0.00,0
chr15:43906461,0,0.00,0
chr15:43906462,0,0.00,0
chr15:43906463,0,0.00,0
chr15:43906464,0,0.00,0
chr15:43906465,0,0.00,0
chr15:43906466,0,0.00,0
chr15:43906467,0,0.00,0
chr15:43906468,0,0.00,0
chr15:43906469,0,0.00,0
chr15:43906470,0,0.00,0
chr15:43906471,0,0.00,0
chr15:43906472,0,0.00,0
chr15:43906473,0,0.00,0
chr15:43906474,0,0.00,0
chr15:43906475,0,0.00,0
chr15:43906476,0,0.00,0
chr15:43906477,0,0.00,0
chr15:43906478,0,0.00,0
chr15:43906479,0,0.00,0
chr15:43906480,0,0.00,0
chr15:43906481,0,0.00,0
chr15:43906482,0,0.00,0
chr15:43906483,0,0.00,0
chr15:43906484,0,0.00,0
chr15:43906485,0,0.00,0
chr15:43906486,0,0.00,0
chr15:43906487,0,0.00,0
chr15:43906488,0,0.00,0
chr15:43906489,0,0.00,0
chr15:43906490,0,0.00,0
chr15:43906491,0,0.00,0
chr15:43906492,0,0.00,0
chr15:43906493,0,0.00,0
chr15:43906494,0,0.00,0
chr15:43906495,0,0.00,0
chr15:43906496,0,0.00,0
chr15:43906497,0,0.00,0
chr15:43906498,0,0.00,0
chr15:43906499,0,0.00,0
chr15:43906500,0,0.00,0
chr15:43906501,0,0.00,0
chr15:43906502,0,0.00,0
chr15:43906503,0,0.00,0
chr15:43906504,0,0.00,0
chr15:43906505,0,0.00,0
chr15:43906506,0,0.00,0
chr15:43906507,0,0.00,0
chr15:43906508,0,0.00,0
chr15:43906509,0,0.00,0
chr15:43906510,0,0.00,0
chr15:43906511,0,0.00,0
chr15:43906512,0,0.00,0
chr15:43906513,0,0.00,0
chr15:43906514,0,0.00,0
chr15:43906515,0,0.00,0
chr15:43906516,0,0.00,0
chr15:43906517,0,0.00,0
chr15:43906518,0,0.00,0
chr15:43906519,0,0.00,0
chr15:43906520,0,0.00,0
chr15:43906521,0,0.00,0
chr15:43906522,0,0.00,0
chr15:43906523,0,0.00,0
chr15:43906524,0,0.00,0
chr15:43906525,0,0.00,0
chr15:43906526,0,0.00,0
chr15:43906527,0,0.00,0
chr15:43906528,0,0.00,0
chr15:43906529,0,0.00,0
chr15:43906530,0,0.00,0
chr15:43907611,0,0.00,0
chr15:43907612,0,0.00,0
chr15:43907613,0,0.00,0
chr15:43907614,0,0.00,0
chr15:43907615,0,0.00,0
chr15:43907616,0,0.00,0
chr15:43907617,0,0.00,0
chr15:43907618,0,0.00,0
chr15:43907619,0,0.00,0
chr15:43907620,0,0.00,0
chr15:43907621,0,0.00,0
chr15:43907622,0,0.00,0
chr15:43907623,0,0.00,0
chr15:43907624,0,0.00,0
chr15:43907625,0,0.00,0
chr15:43907626,0,0.00,0
chr15:43907627,0,0.00,0
chr15:43907628,0,0.00,0
chr15:43907629,0,0.00,0
chr15:43907630,0,0.00,0
chr15:43907631,0,0.00,0
chr15:43907632,0,0.00,0
chr15:43907633,0,0.00,0
chr15:43907634,0,0.00,0
chr15:43907635,0,0.00,0
chr15:43907636,0,0.00,0
chr15:43907637,0,0.00,0
chr15:43907638,0,0.00,0
chr15:43907639,0,0.00,0
chr15:43907640,0,0.00,0
chr15:43907641,0,0.00,0
chr15:43907642,0,0.00,0
chr15:43907643,0,0.00,0
chr15:43907644,0,0.00,0
chr15:43907645,0,0.00,0
chr15:43907646,0,0.00,0
chr15:43907647,0,0.00,0
chr15:43907648,0,0.00,0
chr15:43907649,0,0.00,0
chr15:43907650,0,0.00,0
chr15:43907651,0,0.00,0
chr15:43907652,0,0.00,0
chr15:43907653,0,0.00,0
chr15:43907654,0,0.00,0
chr15:43907655,0,0.00,0
chr15:43907656,0,0.00,0
chr15:43907657,0,0.00,0
chr15:43907658,0,0.00,0
chr15:43907659,0,0.00,0
chr15:43907660,0,0.00,0
chr15:43907661,0,0.00,0
chr15:43907662,0,0.00,0
chr15:43907663,0,0.00,0
chr15:43907664,0,0.00,0
chr15:43907665,0,0.00,0
chr15:43907666,0,0.00,0
chr15:43907667,0,0.00,0
chr15:43907668,0,0.00,0
chr15:43907669,0,0.00,0
chr15:43907670,0,0.00,0
chr15:43907671,0,0.00,0
chr15:43907672,0,0.00,0
chr15:43907673,0,0.00,0
chr15:43907674,0,0.00,0
chr15:43907675,0,0.00,0
chr15:43907676,0,0.00,0
chr15:43907677,0,0.00,0
chr15:43907678,0,0.00,0
chr15:43907679,0,0.00,0
chr15:43907680,0,0.00,0
chr15:43907681,0,0.00,0
chr15:43907682,0,0.00,0
chr15:43907683,0,0.00,0
chr15:43907684,0,0.00,0
